ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Datetime,OccupancyRate,Price
9350,Others-CCCPS105a,2009,26.14747299,91.72804914,1052,bike,low,3,0,13-10-2016,09:57:00,13-10-2016 09:57:00,0.5236436037829766,48.336236933797906
9351,Others-CCCPS105a,2009,26.14747299,91.72804914,1165,truck,average,5,0,13-10-2016,10:31:00,13-10-2016 10:31:00,0.5798904927824788,48.7356893977103
9352,Others-CCCPS105a,2009,26.14747299,91.72804914,1237,car,average,6,0,13-10-2016,11:04:00,13-10-2016 11:04:00,0.615729218516675,49.31433549029368
9353,Others-CCCPS105a,2009,26.14747299,91.72804914,1293,car,high,9,0,13-10-2016,11:31:00,13-10-2016 11:31:00,0.6436037829766053,50.0
9354,Others-CCCPS105a,2009,26.14747299,91.72804914,1334,cycle,average,5,0,13-10-2016,11:57:00,13-10-2016 11:57:00,0.6640119462419114,50.0
9355,Others-CCCPS105a,2009,26.14747299,91.72804914,1355,bike,high,10,0,13-10-2016,12:31:00,13-10-2016 12:31:00,0.6744649079143853,50.0
9356,Others-CCCPS105a,2009,26.14747299,91.72804914,1376,car,high,9,0,13-10-2016,13:04:00,13-10-2016 13:04:00,0.6849178695868592,50.0
9357,Others-CCCPS105a,2009,26.14747299,91.72804914,1372,bike,high,9,0,13-10-2016,13:31:00,13-10-2016 13:31:00,0.6829268292682927,50.0
9358,Others-CCCPS105a,2009,26.14747299,91.72804914,1371,car,high,9,0,13-10-2016,13:57:00,13-10-2016 13:57:00,0.6824290691886511,50.0
9359,Others-CCCPS105a,2009,26.14747299,91.72804914,1353,bike,average,5,0,13-10-2016,14:31:00,13-10-2016 14:31:00,0.673469387755102,50.0
9360,Others-CCCPS105a,2009,26.14747299,91.72804914,1288,truck,average,4,0,13-10-2016,15:04:00,13-10-2016 15:04:00,0.6411149825783972,50.0
9361,Others-CCCPS105a,2009,26.14747299,91.72804914,1252,car,low,3,0,13-10-2016,15:31:00,13-10-2016 15:31:00,0.6231956197112991,50.0
9362,Others-CCCPS105a,2009,26.14747299,91.72804914,1205,car,low,2,0,13-10-2016,16:04:00,13-10-2016 16:04:00,0.5998008959681433,50.0
9363,Others-CCCPS105a,2009,26.14747299,91.72804914,1133,bike,low,2,0,13-10-2016,16:31:00,13-10-2016 16:31:00,0.5639621702339472,50.0
9364,Others-CCCPS105a,2009,26.14747299,91.72804914,699,car,average,3,0,14-10-2016,08:01:00,14-10-2016 08:01:00,0.3479342956694873,49.23967147834744
9365,Others-CCCPS105a,2009,26.14747299,91.72804914,761,car,average,2,0,14-10-2016,08:27:00,14-10-2016 08:27:00,0.3787954206072673,48.633648581383774
9366,Others-CCCPS105a,2009,26.14747299,91.72804914,858,car,low,3,0,14-10-2016,09:01:00,14-10-2016 09:01:00,0.42707814833250374,48.26903932304629
9367,Others-CCCPS105a,2009,26.14747299,91.72804914,955,car,low,3,0,14-10-2016,09:27:00,14-10-2016 09:27:00,0.4753608760577402,48.145843703335
9368,Others-CCCPS105a,2009,26.14747299,91.72804914,1052,car,low,4,0,14-10-2016,10:01:00,14-10-2016 10:01:00,0.5236436037829766,48.26406172224988
9369,Others-CCCPS105a,2009,26.14747299,91.72804914,1102,car,low,4,0,14-10-2016,10:27:00,14-10-2016 10:27:00,0.5485316077650573,48.50671976107516
9370,Others-CCCPS105a,2009,26.14747299,91.72804914,1150,bike,average,6,0,14-10-2016,11:01:00,14-10-2016 11:01:00,0.5724240915878547,48.86884021901444
9371,Others-CCCPS105a,2009,26.14747299,91.72804914,1193,car,high,9,0,14-10-2016,11:27:00,14-10-2016 11:27:00,0.593827775012444,49.33797909407666
9372,Others-CCCPS105a,2009,26.14747299,91.72804914,1225,bike,high,9,0,14-10-2016,12:01:00,14-10-2016 12:01:00,0.6097560975609756,49.886759581881535
9373,Others-CCCPS105a,2009,26.14747299,91.72804914,1233,car,high,10,0,14-10-2016,12:27:00,14-10-2016 12:27:00,0.6137381781981085,50.0
9374,Others-CCCPS105a,2009,26.14747299,91.72804914,1248,car,high,8,0,14-10-2016,13:01:00,14-10-2016 13:01:00,0.6212045793927327,50.0
9375,Others-CCCPS105a,2009,26.14747299,91.72804914,1260,car,high,8,0,14-10-2016,13:27:00,14-10-2016 13:27:00,0.627177700348432,50.0
9376,Others-CCCPS105a,2009,26.14747299,91.72804914,1247,cycle,average,4,0,14-10-2016,14:01:00,14-10-2016 14:01:00,0.6207068193130911,50.0
9377,Others-CCCPS105a,2009,26.14747299,91.72804914,1219,car,average,5,0,14-10-2016,14:34:00,14-10-2016 14:34:00,0.606769537083126,50.0
9378,Others-CCCPS105a,2009,26.14747299,91.72804914,1184,car,low,3,0,14-10-2016,15:01:00,14-10-2016 15:01:00,0.5893479342956695,50.0
9379,Others-CCCPS105a,2009,26.14747299,91.72804914,1126,bike,low,3,0,14-10-2016,15:27:00,14-10-2016 15:27:00,0.560477849676456,50.0
9380,Others-CCCPS105a,2009,26.14747299,91.72804914,1048,cycle,low,2,0,14-10-2016,16:01:00,14-10-2016 16:01:00,0.5216525634644101,50.0
9381,Others-CCCPS105a,2009,26.14747299,91.72804914,986,car,low,2,0,14-10-2016,16:34:00,14-10-2016 16:34:00,0.49079143852663015,49.95395719263315
9382,Others-CCCPS105a,2009,26.14747299,91.72804914,606,car,low,2,0,15-10-2016,08:01:00,15-10-2016 08:01:00,0.3016426082628173,48.962170233947234
9383,Others-CCCPS105a,2009,26.14747299,91.72804914,631,bike,low,2,0,15-10-2016,08:34:00,15-10-2016 08:34:00,0.31408661025385765,48.032603285216524
9384,Others-CCCPS105a,2009,26.14747299,91.72804914,683,car,low,2,0,15-10-2016,09:01:00,15-10-2016 09:01:00,0.3399701343952215,47.23245395719263
9385,Others-CCCPS105a,2009,26.14747299,91.72804914,760,car,low,3,0,15-10-2016,09:27:00,15-10-2016 09:27:00,0.3782976605276257,46.62394225983076
9386,Others-CCCPS105a,2009,26.14747299,91.72804914,875,car,low,3,0,15-10-2016,10:01:00,15-10-2016 10:01:00,0.4355400696864111,46.30164260826282
9387,Others-CCCPS105a,2009,26.14747299,91.72804914,919,bike,low,4,0,15-10-2016,10:27:00,15-10-2016 10:27:00,0.45744151319064214,46.08885017421603
9388,Others-CCCPS105a,2009,26.14747299,91.72804914,953,bike,average,6,0,15-10-2016,11:01:00,15-10-2016 11:01:00,0.47436535589845696,45.960676953708315
9389,Others-CCCPS105a,2009,26.14747299,91.72804914,1000,truck,average,6,0,15-10-2016,11:27:00,15-10-2016 11:27:00,0.49776007964161273,45.94947735191638
9390,Others-CCCPS105a,2009,26.14747299,91.72804914,1062,car,high,9,0,15-10-2016,12:01:00,15-10-2016 12:01:00,0.5286212045793928,46.092583374813344
9391,Others-CCCPS105a,2009,26.14747299,91.72804914,1123,bike,high,10,0,15-10-2016,12:27:00,15-10-2016 12:27:00,0.5589845694375312,46.387506222001
9392,Others-CCCPS105a,2009,26.14747299,91.72804914,1191,car,high,8,0,15-10-2016,13:01:00,15-10-2016 13:01:00,0.5928322548531608,46.851667496266806
9393,Others-CCCPS105a,2009,26.14747299,91.72804914,1285,car,average,6,0,15-10-2016,13:34:00,15-10-2016 13:34:00,0.6396217023394724,47.54977600796417
9394,Others-CCCPS105a,2009,26.14747299,91.72804914,1358,cycle,average,5,0,15-10-2016,14:01:00,15-10-2016 14:01:00,0.6759581881533101,48.42956694873072
9395,Others-CCCPS105a,2009,26.14747299,91.72804914,1401,car,average,5,0,15-10-2016,14:27:00,15-10-2016 14:27:00,0.6973618715778994,49.416376306620215
9396,Others-CCCPS105a,2009,26.14747299,91.72804914,1413,car,low,3,0,15-10-2016,15:01:00,15-10-2016 15:01:00,0.7033349925335988,50.0
9397,Others-CCCPS105a,2009,26.14747299,91.72804914,1413,car,low,3,0,15-10-2016,15:27:00,15-10-2016 15:27:00,0.7033349925335988,50.0
9398,Others-CCCPS105a,2009,26.14747299,91.72804914,1402,bike,low,2,0,15-10-2016,16:01:00,15-10-2016 16:01:00,0.6978596316575411,50.0
9399,Others-CCCPS105a,2009,26.14747299,91.72804914,1363,truck,low,3,0,15-10-2016,16:27:00,15-10-2016 16:27:00,0.6784469885515182,50.0
9400,Others-CCCPS105a,2009,26.14747299,91.72804914,689,bike,low,3,1,16-10-2016,08:04:00,16-10-2016 08:04:00,0.3429566948730712,49.214783474365355
9401,Others-CCCPS105a,2009,26.14747299,91.72804914,746,car,average,4,1,16-10-2016,08:27:00,16-10-2016 08:27:00,0.3713290194126431,48.57142857142857
9402,Others-CCCPS105a,2009,26.14747299,91.72804914,942,cycle,low,3,1,16-10-2016,09:01:00,16-10-2016 09:01:00,0.4688899950223992,48.41587854654057
9403,Others-CCCPS105a,2009,26.14747299,91.72804914,1111,bike,low,4,1,16-10-2016,09:27:00,16-10-2016 09:27:00,0.5530114484818317,48.680935788949725
9404,Others-CCCPS105a,2009,26.14747299,91.72804914,1190,car,low,6,1,16-10-2016,10:04:00,16-10-2016 10:04:00,0.5923344947735192,49.14260826281732
9405,Others-CCCPS105a,2009,26.14747299,91.72804914,1207,cycle,average,7,1,16-10-2016,10:34:00,16-10-2016 10:34:00,0.6007964161274266,49.64659034345445
9406,Others-CCCPS105a,2009,26.14747299,91.72804914,1219,bike,average,8,1,16-10-2016,11:01:00,16-10-2016 11:01:00,0.606769537083126,50.0
9407,Others-CCCPS105a,2009,26.14747299,91.72804914,1301,car,average,8,1,16-10-2016,11:27:00,16-10-2016 11:27:00,0.6475858636137382,50.0
9408,Others-CCCPS105a,2009,26.14747299,91.72804914,1373,bike,high,13,1,16-10-2016,12:01:00,16-10-2016 12:01:00,0.6834245893479343,50.0
9409,Others-CCCPS105a,2009,26.14747299,91.72804914,1408,cycle,high,14,1,16-10-2016,12:27:00,16-10-2016 12:27:00,0.7008461921353908,50.0
9410,Others-CCCPS105a,2009,26.14747299,91.72804914,1449,car,high,12,1,16-10-2016,13:01:00,16-10-2016 13:01:00,0.7212543554006968,50.0
9411,Others-CCCPS105a,2009,26.14747299,91.72804914,1404,cycle,high,12,1,16-10-2016,13:27:00,16-10-2016 13:27:00,0.6988551518168243,50.0
9412,Others-CCCPS105a,2009,26.14747299,91.72804914,1350,bike,average,7,1,16-10-2016,14:01:00,16-10-2016 14:01:00,0.6719761075161772,50.0
9413,Others-CCCPS105a,2009,26.14747299,91.72804914,1285,bike,average,7,1,16-10-2016,14:34:00,16-10-2016 14:34:00,0.6396217023394724,50.0
9414,Others-CCCPS105a,2009,26.14747299,91.72804914,1223,car,low,4,1,16-10-2016,15:01:00,16-10-2016 15:01:00,0.6087605774016924,50.0
9415,Others-CCCPS105a,2009,26.14747299,91.72804914,1131,car,low,4,1,16-10-2016,15:31:00,16-10-2016 15:31:00,0.5629666500746641,50.0
9416,Others-CCCPS105a,2009,26.14747299,91.72804914,1065,car,low,5,1,16-10-2016,15:57:00,16-10-2016 15:57:00,0.5301144848183176,50.0
9417,Others-CCCPS105a,2009,26.14747299,91.72804914,956,car,low,3,1,16-10-2016,16:31:00,16-10-2016 16:31:00,0.4758586361373818,49.87929318068691
9418,Others-CCCPS105a,2009,26.14747299,91.72804914,605,car,low,2,0,17-10-2016,08:01:00,17-10-2016 08:01:00,0.3011448481831757,48.88501742160279
9419,Others-CCCPS105a,2009,26.14747299,91.72804914,663,bike,average,3,0,17-10-2016,08:27:00,17-10-2016 08:27:00,0.33001493280238925,48.035092085614735
9420,Others-CCCPS105a,2009,26.14747299,91.72804914,749,car,low,3,0,17-10-2016,09:01:00,17-10-2016 09:01:00,0.37282229965156793,47.39920358387258
9421,Others-CCCPS105a,2009,26.14747299,91.72804914,853,bike,low,3,0,17-10-2016,09:27:00,17-10-2016 09:27:00,0.42458934793429565,47.022150323544054
9422,Others-CCCPS105a,2009,26.14747299,91.72804914,981,bike,low,4,0,17-10-2016,10:04:00,17-10-2016 10:04:00,0.4883026381284221,46.963663514186166
9423,Others-CCCPS105a,2009,26.14747299,91.72804914,1071,car,average,5,0,17-10-2016,10:31:00,17-10-2016 10:31:00,0.5331010452961672,47.129168740667005
9424,Others-CCCPS105a,2009,26.14747299,91.72804914,1146,car,average,6,0,17-10-2016,11:04:00,17-10-2016 11:04:00,0.5704330512692882,47.481333997013444
9425,Others-CCCPS105a,2009,26.14747299,91.72804914,1190,cycle,average,6,0,17-10-2016,11:31:00,17-10-2016 11:31:00,0.5923344947735192,47.94300647088104
9426,Others-CCCPS105a,2009,26.14747299,91.72804914,1208,car,high,9,0,17-10-2016,12:04:00,17-10-2016 12:04:00,0.6012941762070682,48.44947735191638
9427,Others-CCCPS105a,2009,26.14747299,91.72804914,1220,car,high,9,0,17-10-2016,12:31:00,17-10-2016 12:31:00,0.6072672971627675,48.98581383773022
9428,Others-CCCPS105a,2009,26.14747299,91.72804914,1247,bike,high,9,0,17-10-2016,12:57:00,17-10-2016 12:57:00,0.6207068193130911,49.589347934295674
9429,Others-CCCPS105a,2009,26.14747299,91.72804914,1259,bike,high,9,0,17-10-2016,13:31:00,17-10-2016 13:31:00,0.6266799402687905,50.0
9430,Others-CCCPS105a,2009,26.14747299,91.72804914,1269,truck,average,5,0,17-10-2016,14:04:00,17-10-2016 14:04:00,0.6316575410652066,50.0
9431,Others-CCCPS105a,2009,26.14747299,91.72804914,1238,cycle,average,4,0,17-10-2016,14:31:00,17-10-2016 14:31:00,0.6162269785963166,50.0
9432,Others-CCCPS105a,2009,26.14747299,91.72804914,1209,car,average,5,0,17-10-2016,14:57:00,17-10-2016 14:57:00,0.6017919362867098,50.0
9433,Others-CCCPS105a,2009,26.14747299,91.72804914,1175,car,average,3,0,17-10-2016,15:31:00,17-10-2016 15:31:00,0.584868093578895,50.0
9434,Others-CCCPS105a,2009,26.14747299,91.72804914,1124,cycle,low,3,0,17-10-2016,15:57:00,17-10-2016 15:57:00,0.5594823295171727,50.0
9435,Others-CCCPS105a,2009,26.14747299,91.72804914,1053,car,low,2,0,17-10-2016,16:28:00,17-10-2016 16:28:00,0.5241413638626182,50.0
9436,Others-CCCPS105a,2009,26.14747299,91.72804914,763,car,low,2,0,18-10-2016,08:01:00,18-10-2016 08:01:00,0.3797909407665505,49.39895470383275
9437,Others-CCCPS105a,2009,26.14747299,91.72804914,830,car,low,2,0,18-10-2016,08:28:00,18-10-2016 08:28:00,0.4131408661025386,48.964659034345445
9438,Others-CCCPS105a,2009,26.14747299,91.72804914,923,truck,average,4,0,18-10-2016,09:01:00,18-10-2016 09:01:00,0.4594325535092086,48.761821801891486
9439,Others-CCCPS105a,2009,26.14747299,91.72804914,1032,car,low,3,0,18-10-2016,09:28:00,18-10-2016 09:28:00,0.5136884021901443,48.830263812842205
9440,Others-CCCPS105a,2009,26.14747299,91.72804914,1183,car,low,3,0,18-10-2016,10:01:00,18-10-2016 10:01:00,0.5888501742160279,49.27451468392234
9441,Others-CCCPS105a,2009,26.14747299,91.72804914,1282,truck,low,4,0,18-10-2016,10:28:00,18-10-2016 10:28:00,0.6381284221005475,49.96515679442508
9442,Others-CCCPS105a,2009,26.14747299,91.72804914,1352,car,average,6,0,18-10-2016,11:01:00,18-10-2016 11:01:00,0.6729716276754605,50.0
9443,Others-CCCPS105a,2009,26.14747299,91.72804914,1368,car,high,9,0,18-10-2016,11:27:00,18-10-2016 11:27:00,0.6809357889497263,50.0
9444,Others-CCCPS105a,2009,26.14747299,91.72804914,1389,car,high,10,0,18-10-2016,12:01:00,18-10-2016 12:01:00,0.6913887506222001,50.0
9445,Others-CCCPS105a,2009,26.14747299,91.72804914,1397,car,high,9,0,18-10-2016,12:27:00,18-10-2016 12:27:00,0.695370831259333,50.0
9446,Others-CCCPS105a,2009,26.14747299,91.72804914,1414,car,high,8,0,18-10-2016,13:01:00,18-10-2016 13:01:00,0.7038327526132404,50.0
9447,Others-CCCPS105a,2009,26.14747299,91.72804914,1413,bike,average,6,0,18-10-2016,13:28:00,18-10-2016 13:28:00,0.7033349925335988,50.0
9448,Others-CCCPS105a,2009,26.14747299,91.72804914,1392,cycle,average,6,0,18-10-2016,13:54:00,18-10-2016 13:54:00,0.692882030861125,50.0
9449,Others-CCCPS105a,2009,26.14747299,91.72804914,1358,car,average,5,0,18-10-2016,14:27:00,18-10-2016 14:27:00,0.6759581881533101,50.0
9450,Others-CCCPS105a,2009,26.14747299,91.72804914,1301,car,low,3,0,18-10-2016,15:01:00,18-10-2016 15:01:00,0.6475858636137382,50.0
9451,Others-CCCPS105a,2009,26.14747299,91.72804914,1261,car,average,4,0,18-10-2016,15:27:00,18-10-2016 15:27:00,0.6276754604280737,50.0
9452,Others-CCCPS105a,2009,26.14747299,91.72804914,1231,bike,average,3,0,18-10-2016,15:55:00,18-10-2016 15:55:00,0.6127426580388253,50.0
9453,Others-CCCPS105a,2009,26.14747299,91.72804914,1108,car,low,2,0,18-10-2016,16:27:00,18-10-2016 16:27:00,0.5515181682429069,50.0
9454,Others-CCCPS105a,2009,26.14747299,91.72804914,777,car,low,2,0,19-10-2016,08:05:00,19-10-2016 08:05:00,0.3867595818815331,49.433797909407666
9455,Others-CCCPS105a,2009,26.14747299,91.72804914,817,car,low,2,0,19-10-2016,08:25:00,19-10-2016 08:25:00,0.4066699850671976,48.967147834743656
9456,Others-CCCPS105a,2009,26.14747299,91.72804914,910,bike,low,3,0,19-10-2016,08:58:00,19-10-2016 08:58:00,0.4529616724738676,48.73195619711299
9457,Others-CCCPS105a,2009,26.14747299,91.72804914,1049,cycle,average,4,0,19-10-2016,09:32:00,19-10-2016 09:32:00,0.5221503235440518,48.842707814833254
9458,Others-CCCPS105a,2009,26.14747299,91.72804914,1176,car,low,3,0,19-10-2016,09:58:00,19-10-2016 09:58:00,0.5853658536585366,49.26953708312594
9459,Others-CCCPS105a,2009,26.14747299,91.72804914,1272,car,low,4,0,19-10-2016,10:25:00,19-10-2016 10:25:00,0.6331508213041314,49.9352911896466
9460,Others-CCCPS105a,2009,26.14747299,91.72804914,1349,car,average,5,0,19-10-2016,10:59:00,19-10-2016 10:59:00,0.6714783474365356,50.0
9461,Others-CCCPS105a,2009,26.14747299,91.72804914,1369,car,average,6,0,19-10-2016,11:25:00,19-10-2016 11:25:00,0.6814335490293678,50.0
9462,Others-CCCPS105a,2009,26.14747299,91.72804914,1390,car,average,6,0,19-10-2016,11:59:00,19-10-2016 11:59:00,0.6918865107018417,50.0
9463,Others-CCCPS105a,2009,26.14747299,91.72804914,1415,car,high,10,0,19-10-2016,12:25:00,19-10-2016 12:25:00,0.704330512692882,50.0
9464,Others-CCCPS105a,2009,26.14747299,91.72804914,1446,car,high,10,0,19-10-2016,12:58:00,19-10-2016 12:58:00,0.719761075161772,50.0
9465,Others-CCCPS105a,2009,26.14747299,91.72804914,1449,car,high,8,0,19-10-2016,13:25:00,19-10-2016 13:25:00,0.7212543554006968,50.0
9466,Others-CCCPS105a,2009,26.14747299,91.72804914,1445,cycle,average,7,0,19-10-2016,13:58:00,19-10-2016 13:58:00,0.7192633150821304,50.0
9467,Others-CCCPS105a,2009,26.14747299,91.72804914,1392,car,high,6,0,19-10-2016,14:32:00,19-10-2016 14:32:00,0.692882030861125,50.0
9468,Others-CCCPS105a,2009,26.14747299,91.72804914,1356,truck,average,5,0,19-10-2016,14:58:00,19-10-2016 14:58:00,0.6749626679940269,50.0
9469,Others-CCCPS105a,2009,26.14747299,91.72804914,1251,bike,low,3,0,19-10-2016,15:32:00,19-10-2016 15:32:00,0.6226978596316576,50.0
9470,Others-CCCPS105a,2009,26.14747299,91.72804914,1193,car,low,3,0,19-10-2016,15:59:00,19-10-2016 15:59:00,0.593827775012444,50.0
9471,Others-CCCPS105a,2009,26.14747299,91.72804914,1124,cycle,low,3,0,19-10-2016,16:25:00,19-10-2016 16:25:00,0.5594823295171727,50.0
9472,Others-CCCPS105a,2009,26.14747299,91.72804914,544,car,low,1,0,22-10-2016,07:59:00,22-10-2016 07:59:00,0.2707814833250373,48.853907416625184
9473,Others-CCCPS105a,2009,26.14747299,91.72804914,557,bike,low,2,0,22-10-2016,08:26:00,22-10-2016 08:26:00,0.2772523643603783,47.74016923842707
9474,Others-CCCPS105a,2009,26.14747299,91.72804914,602,car,low,1,0,22-10-2016,08:59:00,22-10-2016 08:59:00,0.29965156794425085,46.73842707814833
9475,Others-CCCPS105a,2009,26.14747299,91.72804914,659,car,average,3,0,22-10-2016,09:26:00,22-10-2016 09:26:00,0.3280238924838228,45.87854654056744
9476,Others-CCCPS105a,2009,26.14747299,91.72804914,720,bike,low,3,0,22-10-2016,09:59:00,22-10-2016 09:59:00,0.3583872573419612,45.17048282727725
9477,Others-CCCPS105a,2009,26.14747299,91.72804914,765,car,low,4,0,22-10-2016,10:26:00,22-10-2016 10:26:00,0.38078646092583374,44.57441513190641
9478,Others-CCCPS105a,2009,26.14747299,91.72804914,837,bike,average,5,0,22-10-2016,10:59:00,22-10-2016 10:59:00,0.41662518666002984,44.157541065206566
9479,Others-CCCPS105a,2009,26.14747299,91.72804914,916,car,average,6,0,22-10-2016,11:32:00,22-10-2016 11:32:00,0.45594823295171727,43.93728222996515
9480,Others-CCCPS105a,2009,26.14747299,91.72804914,979,bike,high,8,0,22-10-2016,11:59:00,22-10-2016 11:59:00,0.4873071179691389,43.873817819810846
9481,Others-CCCPS105a,2009,26.14747299,91.72804914,1091,truck,high,9,0,22-10-2016,12:32:00,22-10-2016 12:32:00,0.5430562468889994,44.08909905425584
9482,Others-CCCPS105a,2009,26.14747299,91.72804914,1183,bike,high,9,0,22-10-2016,12:59:00,22-10-2016 12:59:00,0.5888501742160279,44.533349925335976
9483,Others-CCCPS105a,2009,26.14747299,91.72804914,1276,car,high,9,0,22-10-2016,13:32:00,22-10-2016 13:32:00,0.6351418616226978,45.209059233449466
9484,Others-CCCPS105a,2009,26.14747299,91.72804914,1300,car,high,8,0,22-10-2016,13:59:00,22-10-2016 13:59:00,0.6470881035340965,45.94449975111995
9485,Others-CCCPS105a,2009,26.14747299,91.72804914,1354,car,average,5,0,22-10-2016,14:39:00,22-10-2016 14:39:00,0.6739671478347437,46.814335490293665
9486,Others-CCCPS105a,2009,26.14747299,91.72804914,1357,cycle,average,5,0,22-10-2016,14:59:00,22-10-2016 14:59:00,0.6754604280736685,47.69163763066201
9487,Others-CCCPS105a,2009,26.14747299,91.72804914,1363,car,average,4,0,22-10-2016,15:26:00,22-10-2016 15:26:00,0.6784469885515182,48.5838725734196
9488,Others-CCCPS105a,2009,26.14747299,91.72804914,1360,bike,low,3,0,22-10-2016,15:59:00,22-10-2016 15:59:00,0.6769537083125934,49.46864111498257
9489,Others-CCCPS105a,2009,26.14747299,91.72804914,1306,car,low,2,0,22-10-2016,16:26:00,22-10-2016 16:26:00,0.6500746640119462,50.0
9490,Others-CCCPS105a,2009,26.14747299,91.72804914,639,truck,low,3,1,23-10-2016,07:59:00,23-10-2016 07:59:00,0.31806869089099055,49.09034345445495
9491,Others-CCCPS105a,2009,26.14747299,91.72804914,644,car,low,3,1,23-10-2016,08:26:00,23-10-2016 08:26:00,0.3205574912891986,48.19313091090095
9492,Others-CCCPS105a,2009,26.14747299,91.72804914,669,truck,low,3,1,23-10-2016,08:59:00,23-10-2016 08:59:00,0.3330014932802389,47.35813837730214
9493,Others-CCCPS105a,2009,26.14747299,91.72804914,677,bike,low,4,1,23-10-2016,09:26:00,23-10-2016 09:26:00,0.3369835739173718,46.543056246889
9494,Others-CCCPS105a,2009,26.14747299,91.72804914,710,car,low,3,1,23-10-2016,09:59:00,23-10-2016 09:59:00,0.35340965654554507,45.81010452961673
9495,Others-CCCPS105a,2009,26.14747299,91.72804914,741,car,low,5,1,23-10-2016,10:26:00,23-10-2016 10:26:00,0.36884021901443503,45.1543056246889
